"year","state","state_po","total_house","DEMOCRAT_House","OTHER_House","REPUBLICAN_House","LIBERTARIAN_House","total_senate","DEMOCRAT_Senate","LIBERTARIAN_Senate","OTHER_Senate","REPUBLICAN_Senate","total_president","DEMOCRAT_President","LIBERTARIAN_President","OTHER_President","REPUBLICAN_President"
2002,"NEVADA","NV",2208755,34.11,1.72,60,1.8,0,0,0,0,0,0,0,0,0,0
2002,"NEW HAMPSHIRE","NH",443443,39.67,0.07,57.46,2.8,447135,46.4,2.2,0.58,50.82,0,0,0,0,0
2002,"NEW JERSEY","NJ",7510525,51.35,0.93,49.82,1.54,2112604,53.88,0.59,1.58,43.95,0,0,0,0,0
2002,"NEW MEXICO","NM",893698,59.9,0.06,55.74,0,483056,34.96,0,0,65.04,0,0,0,0,0
2002,"NEW YORK","NY",29845594,41.21,6.51,37.54,0,0,0,0,0,0,0,0,0,0,0
2002,"NORTH CAROLINA","NC",6223579,50.25,0,53.87,3.14,2331181,44.96,1.45,0.03,53.56,0,0,0,0,0
2002,"NORTH DAKOTA","ND",231030,52.41,0,47.59,0,0,0,0,0,0,0,0,0,0,0
2002,"OHIO","OH",7470935,43.91,3.97,56.22,0,0,0,0,0,0,0,0,0,0,0
2002,"OKLAHOMA","OK",2413710,48.64,10.41,54.58,0,1018424,36.31,0,6.39,57.3,0,0,0,0,0
2002,"OREGON","OR",3939362,54.58,0.69,42.65,2.29,1267221,39.61,2.37,1.82,56.21,0,0,0,0,0
2002,"PENNSYLVANIA","PA",9874922,52.66,2.05,58.34,8.02,0,0,0,0,0,0,0,0,0,0
2002,"RHODE ISLAND","RI",986229,68.34,1.05,29.55,0,323582,78.43,0,0,21.57,0,0,0,0,0
2002,"SOUTH CAROLINA","SC",4115077,51.44,2.33,67.57,3.78,1102912,44.19,0.6,0.81,54.4,0,0,0,0,0
2002,"SOUTH DAKOTA","SD",336691,45.61,0,53.47,0.93,337501,49.62,0.91,0,49.47,0,0,0,0,0
2002,"TENNESSEE","TN",5715528,50.58,1.72,55.63,0,1642432,44.34,0,1.38,54.28,0,0,0,0,0
2002,"TEXAS","TX",12776491,49.92,0.83,58.83,2.95,4514012,43.33,0.79,0.59,55.3,0,0,0,0,0
2002,"UTAH","UT",1671459,39.74,0.9,57.79,1.89,0,0,0,0,0,0,0,0,0,0
2002,"VERMONT","VT",901020,0,22.26,32.32,0.9,0,0,0,0,0,0,0,0,0,0
2002,"VIRGINIA","VA",4140219,49.46,6.09,75.06,0,1489422,0,0,17.42,82.58,0,0,0,0,0
2002,"WASHINGTON","WA",3325224,52.18,2.02,44.79,3.52,0,0,0,0,0,0,0,0,0,0
2002,"WEST VIRGINIA","WV",799898,66.04,0.29,46.94,0,436183,63.11,0,0,36.89,0,0,0,0,0
2002,"WISCONSIN","WI",5369118,54.4,2.73,59.43,2.66,0,0,0,0,0,0,0,0,0,0
2002,"WYOMING","WY",182152,36.21,0,60.51,3.27,183280,27.05,0,0,72.95,0,0,0,0,0
2002,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"ALABAMA","AL",3317475,46.46,0.26,60.22,0,1839066,32.35,0,0.1,67.55,1883415,36.84,0,0.69,62.46
2004,"ALASKA","AK",899988,22.36,2.09,71.07,2.39,308315,45.55,0,5.88,48.58,312598,35.52,0.54,2.88,61.07
2004,"ARIZONA","AZ",3540642,42.99,0,60.25,7.82,1961677,20.62,2.64,0,76.74,2012585,44.4,0.59,0.14,54.87
2004,"ARKANSAS","AR",2129777,53.89,1.28,45.23,0,1039349,55.9,0,0.03,44.07,1054945,44.55,0.22,0.92,54.31
2004,"CALIFORNIA","CA",32996916,55.59,2.95,45,3.98,12053295,57.71,1.8,2.7,37.8,12421353,54.31,0.4,0.93,44.36
2004,"COLORADO","CO",4435763,48.81,2.34,48.64,1.89,2107472,51.3,0.48,1.68,46.53,2129630,47.04,0.36,0.89,51.71
2004,"CONNECTICUT","CT",2866520,55,0.91,44.09,0,1424726,66.35,0.64,0.87,32.13,1578769,54.31,0.21,1.53,43.95
2004,"DELAWARE","DE",356045,29.69,0.66,69.09,0.57,0,0,0,0,0,375190,53.35,0.16,0.74,45.75
2004,"FLORIDA","FL",13111254,45.29,0.35,65.72,20.32,7429894,48.32,0,2.25,49.43,7609810,47.09,0.16,0.65,52.1
2004,"GEORGIA","GA",4882631,56.29,0.03,70.31,0,3220981,39.98,2.14,0,57.88,3301875,41.37,0.56,0.09,57.97
2004,"HAWAII","HI",620751,62.87,0,35.63,3.06,415347,75.51,1.27,2.23,20.99,429013,54.01,0.32,0.4,45.26
2004,"IDAHO","ID",572426,29.88,0,70.12,0,503932,0,0,0.82,99.18,598376,30.26,0.64,0.7,68.39
2004,"ILLINOIS","IL",11509416,53.63,0.45,47.78,5.67,5141520,69.97,1.35,1.64,27.05,5274322,54.82,0.62,0.08,44.48
2004,"INDIANA","IN",4323617,41.35,0,57.18,1.86,2428233,61.65,1.13,0,37.23,2468002,39.26,0.73,0.06,59.94
2004,"IOWA","IA",3796311,42.84,0.15,56.42,1.41,1479228,27.88,1.03,0.91,70.18,1506908,49.23,0.2,0.67,49.9
2004,"KANSAS","KS",2384212,43.38,0.88,62.59,3.69,1129022,27.49,1.93,1.42,69.16,1187756,36.62,0.34,1.04,62
2004,"KENTUCKY","KY",4904963,41.3,0.65,62.22,1.29,1724362,49.34,0,0,50.66,1795882,39.69,0.15,0.62,59.55
2004,"LOUISIANA","LA",2517231,37.99,0,62.01,0,1848056,47.48,0,1.49,51.03,1943106,42.22,0.14,0.92,56.72
2004,"MAINE","ME",1053612,58.91,2.5,39.88,0,0,0,0,0,0,740752,53.57,0.27,1.59,44.58
2004,"MARYLAND","MD",4456558,58.17,2.11,39.77,0,2321931,64.8,0,1.47,33.72,2384238,55.97,0.26,0.79,42.98
2004,"MASSACHUSETTS","MA",7977847,70.37,12.28,28.43,0,0,0,0,0,0,2927455,61.62,0.51,1.28,36.59
2004,"MICHIGAN","MI",9954856,48.42,0.87,49.42,1.17,0,0,0,0,0,4839252,51.23,0.22,0.74,47.81
2004,"MINNESOTA","MN",7114670,51.42,1.96,45.42,0,0,0,0,0,0,2828387,51.09,0.16,1.13,47.61
2004,"MISSISSIPPI","MS",3071025,61.37,8.73,59,0,0,0,0,0,0,1139824,40.16,0.16,0.67,59.01
2004,"MISSOURI","MO",5304107,44.72,0.4,53.61,1.27,2706402,42.8,0.73,0.38,56.09,2731364,46.1,0.36,0.24,53.3
2004,"MONTANA","MT",444230,32.78,0,64.4,2.82,0,0,0,0,0,450434,38.57,0.38,1.98,59.07
2004,"NEBRASKA","NE",2029844,30.16,1.43,67.34,1.86,0,0,0,0,0,778186,32.68,0.26,1.16,65.9
2004,"NEVADA","NV",1380430,42.19,2.83,53.16,2.54,810068,61.08,1.18,2.6,35.14,829587,47.88,0.38,1.27,50.47
2004,"NEW HAMPSHIRE","NH",979760,37.37,0.11,60.78,3.45,657086,33.72,0,0.11,66.18,678287,50.2,0,0.96,48.83
2004,"NEW JERSEY","NJ",6408477,52.41,1.47,48.49,0,0,0,0,0,0,3611691,52.92,0,0.84,46.24
2004,"NEW MEXICO","NM",1013804,51.81,0.07,48.16,0,0,0,0,0,0,756304,49.05,0.31,0.8,49.84
2004,"NEW YORK","NY",40935372,48.47,6.66,31.29,0,7447818,58.88,0.26,19.05,21.82,7448266,56.13,0.16,6.03,37.69
2004,"NORTH CAROLINA","NC",3752305,48.93,0.02,51.07,0,3472082,47.02,1.38,0.01,51.6,3501007,43.58,0.34,0.06,56.02
2004,"NORTH DAKOTA","ND",310814,59.56,0,40.44,0,310696,68.28,0,0,31.72,312833,35.5,0.27,1.37,62.86
2004,"OHIO","OH",11359522,48.51,1.3,55.94,0,5425823,36.15,0,0.01,63.85,5627903,48.71,0,0.48,50.81
2004,"OKLAHOMA","OK",3060154,45.41,13.34,63.66,0,1446846,41.24,0,5.99,52.77,1463758,34.43,0,0,65.57
2004,"OREGON","OR",6734886,53.7,1.15,42.97,1.35,1780550,63.39,1.66,3.2,31.75,1836782,51.35,0.4,1.06,47.19
2004,"PENNSYLVANIA","PA",13712973,55.32,1.99,56.43,2.71,5559105,41.99,1.43,3.97,52.62,5769590,50.92,0.37,0.29,48.42
2004,"RHODE ISLAND","RI",1218680,69.45,1.21,28.09,0,0,0,0,0,0,437134,59.42,0.21,1.7,38.67
2004,"SOUTH CAROLINA","SC",4917648,47.01,1.62,63.45,0,1597221,44.1,0.67,1.56,53.67,1617700,40.9,0.22,0.89,57.98
2004,"SOUTH DAKOTA","SD",389468,53.36,0,45.91,0.72,391188,49.42,0,0,50.58,388215,38.44,0.25,1.4,59.91
2004,"TENNESSEE","TN",4205072,51.95,1.31,52.32,0,0,0,0,0,0,2437319,42.53,0,0.68,56.8
2004,"TEXAS","TX",20563311,44.22,3.61,59.85,2.76,0,0,0,0,0,7410749,38.22,0.52,0.17,61.09
2004,"UTAH","UT",3341467,39.79,1.07,57.26,1.35,911726,28.4,0,2.87,68.73,927844,26,0.36,2.1,71.54
2004,"VERMONT","VT",1220032,7.11,22.85,24.35,0,307208,70.63,0,4.83,24.54,312309,58.94,0.35,1.91,38.8
2004,"VIRGINIA","VA",9648472,46.55,3.67,60.5,0,0,0,0,0,0,3195415,45.53,0.35,0.4,53.73
2004,"WASHINGTON","WA",3967616,58.93,2.31,40.13,2.02,2818651,54.98,1.21,1.08,42.74,2859084,52.82,0.42,1.12,45.64
2004,"WEST VIRGINIA","WV",978681,57.56,1.25,41.99,0,0,0,0,0,0,755792,43.21,0.19,0.54,56.07
2004,"WISCONSIN","WI",10829113,48.52,1.33,54.39,1.11,2949743,55.35,0.28,0.25,44.11,2997007,49.7,0.22,0.76,49.32
2004,"WYOMING","WY",239163,41.81,0.2,55.24,2.75,0,0,0,0,0,243861,29.02,0.48,1.76,68.74
2004,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,227586,89.18,0.22,1.26,9.34
2004,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"ALABAMA","AL",3138738,51.55,0.81,73.01,0,0,0,0,0,0,0,0,0,0,0
2006,"ALASKA","AK",938580,40.01,0.57,56.57,1.72,0,0,0,0,0,0,0,0,0,0
2006,"ARIZONA","AZ",5013964,48.64,1.25,51.65,6.45,1526782,43.5,3.16,0,53.34,0,0,0,0,0
2006,"ARKANSAS","AR",763011,59.84,0,40.16,0,0,0,0,0,0,0,0,0,0,0
2006,"CALIFORNIA","CA",24342567,57.8,2.03,43.45,4.17,8541476,59.43,1.57,3.99,35.02,0,0,0,0,0
2006,"COLORADO","CO",5572883,54.12,3.58,45.31,1.83,0,0,0,0,0,0,0,0,0,0
2006,"CONNECTICUT","CT",1898280,60.35,0.51,39.07,1.46,1134777,39.73,0,50.65,9.62,0,0,0,0,0
2006,"DELAWARE","DE",755082,38.76,2.03,57.17,0,242972,70.2,1.1,0,28.7,0,0,0,0,0
2006,"FLORIDA","FL",9638705,43.57,3.13,58.03,0,4793534,60.3,0,1.6,38.1,0,0,0,0,0
2006,"GEORGIA","GA",4018002,45.03,0,58.43,0,0,0,0,0,0,0,0,0,0,0
2006,"HAWAII","HI",337944,65.04,0,34.96,0,342842,61.35,1.87,0,36.78,0,0,0,0,0
2006,"IDAHO","ID",1567892,39.83,1.77,55.72,0,0,0,0,0,0,0,0,0,0,0
2006,"ILLINOIS","IL",8520243,57.53,1.12,43.78,3.33,0,0,0,0,0,0,0,0,0,0
2006,"INDIANA","IN",2668085,48.74,0.92,49.9,4.07,1341111,0,12.59,0.06,87.36,0,0,0,0,0
2006,"IOWA","IA",1851418,47.72,2.16,50.57,0,0,0,0,0,0,0,0,0,0,0
2006,"KANSAS","KS",845127,43.68,1.97,54.34,0,0,0,0,0,0,0,0,0,0,0
2006,"KENTUCKY","KY",3195749,48,0.32,57.3,6.21,0,0,0,0,0,0,0,0,0,0
2006,"LOUISIANA","LA",2453196,38.58,1.1,63.29,4.15,0,0,0,0,0,0,0,0,0,0
2006,"MAINE","ME",816902,65.44,7.84,30.45,0,545128,20.75,0,4.84,74.4,0,0,0,0,0
2006,"MARYLAND","MD",5839576,64.63,1.95,40.94,2.11,1781139,54.21,0,1.6,44.2,0,0,0,0,0
2006,"MASSACHUSETTS","MA",5908362,72.75,14.24,25.97,0,2243835,66.88,0,3.64,29.48,0,0,0,0,0
2006,"MICHIGAN","MI",14946512,52.75,1.13,49.04,1.36,3780142,56.91,0.71,1.12,41.26,0,0,0,0,0
2006,"MINNESOTA","MN",5981696,52.9,2.67,42.43,0,2202772,58.06,0,4.01,37.94,0,0,0,0,0
2006,"MISSISSIPPI","MS",1362874,59.27,11.17,50.66,0,610921,34.87,1.56,0,63.58,0,0,0,0,0
2006,"MISSOURI","MO",3518409,47.31,0.6,50.03,2.25,2128459,49.58,2.25,0.87,47.31,0,0,0,0,0
2006,"MONTANA","MT",406125,39.13,0,58.88,1.99,406505,49.16,2.55,0,48.29,0,0,0,0,0
2006,"NEBRASKA","NE",596087,43.94,0,56.06,0,592316,63.88,0,0,36.12,0,0,0,0,0
2006,"NEVADA","NV",916930,50.08,3.24,45.29,2.34,582572,40.99,0.9,2.75,55.36,0,0,0,0,0
2006,"NEW HAMPSHIRE","NH",608961,52.01,0.08,47.09,1.6,0,0,0,0,0,0,0,0,0,0
2006,"NEW JERSEY","NJ",7191090,56.52,0.81,47.37,0.87,2250070,53.37,0.65,1.64,44.34,0,0,0,0,0
2006,"NEW MEXICO","NM",716958,55.81,0.09,44.17,0,558550,70.61,0,0.06,29.33,0,0,0,0,0
2006,"NEW YORK","NY",25323093,54.14,6.11,27.86,0.85,4700632,57.42,0.45,16.33,25.8,0,0,0,0,0
2006,"NORTH CAROLINA","NC",3799106,52.91,0,49.18,0,0,0,0,0,0,0,0,0,0,0
2006,"NORTH DAKOTA","ND",217621,65.68,0,34.32,0,218152,68.83,0,1.65,29.53,0,0,0,0,0
2006,"OHIO","OH",4670165,52.55,1.28,47.22,0,4019236,56.16,0,0.02,43.82,0,0,0,0,0
2006,"OKLAHOMA","OK",1269348,41.19,3.92,57.23,0,0,0,0,0,0,0,0,0,0,0
2006,"OREGON","OR",4323919,56.42,1.1,41.07,1.67,0,0,0,0,0,0,0,0,0,0
2006,"PENNSYLVANIA","PA",12268624,55.54,1.14,46.87,0,4081043,58.64,0,0.08,41.28,0,0,0,0,0
2006,"RHODE ISLAND","RI",553252,71,17.78,23.23,0,384993,53.52,0,0,46.48,0,0,0,0,0
2006,"SOUTH CAROLINA","SC",2881355,43.52,0.58,55.2,2.48,0,0,0,0,0,0,0,0,0,0
2006,"SOUTH DAKOTA","SD",333562,69.09,0,29.34,1.57,0,0,0,0,0,0,0,0,0,0
2006,"TENNESSEE","TN",2843502,50.18,4.88,46.61,0,1833695,47.99,0,1.3,50.71,0,0,0,0,0
2006,"TEXAS","TX",12217654,46.43,10.25,58.39,4.11,4314663,36.04,2.26,0,61.69,0,0,0,0,0
2006,"UTAH","UT",1365198,42.92,3.37,51.3,1.08,571252,31.06,0.78,5.8,62.36,0,0,0,0,0
2006,"VERMONT","VT",1839082,53.22,0.37,44.54,0,262419,0,0,67.64,32.36,0,0,0,0,0
2006,"VIRGINIA","VA",8385181,49.98,3.06,56.66,0.87,2370445,49.59,0,1.2,49.2,0,0,0,0,0
2006,"WASHINGTON","WA",2300189,60.57,4.86,38.85,0,2083734,56.85,1.41,1.81,39.93,0,0,0,0,0
2006,"WEST VIRGINIA","WV",611813,58.01,0.06,41.97,0,206562,77.05,0,0,22.95,0,0,0,0,0
2006,"WISCONSIN","WI",6877470,53.94,0.68,50.41,0,2138297,67.31,0,3.22,29.48,0,0,0,0,0
2006,"WYOMING","WY",196215,47.05,1.57,47.57,3.81,196215,29.39,0,1.72,68.89,0,0,0,0,0
2006,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
